X,Y,id,
-4000,6000,"5389"
-4000,5750,"5390"
-4000,5500,"5391"
-4000,5250,"5392"
-4000,5000,"5393"
-4000,4750,"5394"
-4000,4500,"5395"
-4000,4250,"5396"
-4000,4000,"5397"
-4000,3750,"5398"
-4000,3500,"5399"
-4000,3250,"5400"
-4000,3000,"5401"
-4000,2750,"5402"
-4000,2500,"5403"
-4000,2250,"5404"
-4000,2000,"5405"
-4000,1750,"5406"
-4000,1500,"5407"
-4000,1250,"5408"
-4000,1000,"5409"
-4000,750,"5410"
-4000,500,"5411"
-4000,250,"5412"
-4000,0,"5413"
-4000,-250,"5414"
-4000,-500,"5415"
-4000,-750,"5416"
-4000,-1000,"5417"
-4000,-1250,"5418"
-3750,6000,"5496"
-3750,5750,"5497"
-3750,5500,"5498"
-3750,5250,"5499"
-3750,5000,"5500"
-3750,4750,"5501"
-3750,4500,"5502"
-3750,4250,"5503"
-3750,4000,"5504"
-3750,3750,"5505"
-3750,3500,"5506"
-3750,3250,"5507"
-3750,3000,"5508"
-3750,2750,"5509"
-3750,2500,"5510"
-3750,2250,"5511"
-3750,2000,"5512"
-3750,1750,"5513"
-3750,1500,"5514"
-3750,1250,"5515"
-3750,1000,"5516"
-3750,750,"5517"
-3750,500,"5518"
-3750,250,"5519"
-3750,0,"5520"
-3750,-250,"5521"
-3750,-500,"5522"
-3750,-750,"5523"
-3750,-1000,"5524"
-3750,-1250,"5525"
-3500,6000,"5603"
-3500,5750,"5604"
-3500,5500,"5605"
-3500,5250,"5606"
-3500,5000,"5607"
-3500,4750,"5608"
-3500,4500,"5609"
-3500,4250,"5610"
-3500,4000,"5611"
-3500,3750,"5612"
-3500,3500,"5613"
-3500,3250,"5614"
-3500,3000,"5615"
-3500,2750,"5616"
-3500,2500,"5617"
-3500,2250,"5618"
-3500,2000,"5619"
-3500,1750,"5620"
-3500,1500,"5621"
-3500,1250,"5622"
-3500,1000,"5623"
-3500,750,"5624"
-3500,500,"5625"
-3500,250,"5626"
-3500,0,"5627"
-3500,-250,"5628"
-3500,-500,"5629"
-3500,-750,"5630"
-3500,-1000,"5631"
-3500,-1250,"5632"
-3250,6000,"5710"
-3250,5750,"5711"
-3250,5500,"5712"
-3250,5250,"5713"
-3250,5000,"5714"
-3250,4750,"5715"
-3250,4500,"5716"
-3250,4250,"5717"
-3250,4000,"5718"
-3250,3750,"5719"
-3250,3500,"5720"
-3250,3250,"5721"
-3250,3000,"5722"
-3250,2750,"5723"
-3250,2500,"5724"
-3250,2250,"5725"
-3250,2000,"5726"
-3250,1750,"5727"
-3250,1500,"5728"
-3250,1250,"5729"
-3250,1000,"5730"
-3250,750,"5731"
-3250,500,"5732"
-3250,250,"5733"
-3250,0,"5734"
-3250,-250,"5735"
-3250,-500,"5736"
-3250,-750,"5737"
-3250,-1000,"5738"
-3250,-1250,"5739"
-3000,6000,"5817"
-3000,5750,"5818"
-3000,5500,"5819"
-3000,5250,"5820"
-3000,5000,"5821"
-3000,4750,"5822"
-3000,4500,"5823"
-3000,4250,"5824"
-3000,4000,"5825"
-3000,3750,"5826"
-3000,3500,"5827"
-3000,3250,"5828"
-3000,3000,"5829"
-3000,2750,"5830"
-3000,2500,"5831"
-3000,2250,"5832"
-3000,2000,"5833"
-3000,1750,"5834"
-3000,1500,"5835"
-3000,1250,"5836"
-3000,1000,"5837"
-3000,750,"5838"
-3000,500,"5839"
-3000,250,"5840"
-3000,0,"5841"
-3000,-250,"5842"
-3000,-500,"5843"
-3000,-750,"5844"
-3000,-1000,"5845"
-3000,-1250,"5846"
-2750,6000,"5924"
-2750,5750,"5925"
-2750,5500,"5926"
-2750,5250,"5927"
-2750,5000,"5928"
-2750,4750,"5929"
-2750,4500,"5930"
-2750,4250,"5931"
-2750,4000,"5932"
-2750,3750,"5933"
-2750,3500,"5934"
-2750,3250,"5935"
-2750,3000,"5936"
-2750,2750,"5937"
-2750,2500,"5938"
-2750,2250,"5939"
-2750,2000,"5940"
-2750,1750,"5941"
-2750,1500,"5942"
-2750,1250,"5943"
-2750,1000,"5944"
-2750,750,"5945"
-2750,500,"5946"
-2750,250,"5947"
-2750,0,"5948"
-2750,-250,"5949"
-2750,-500,"5950"
-2750,-750,"5951"
-2750,-1000,"5952"
-2750,-1250,"5953"
-2500,6000,"6031"
-2500,5750,"6032"
-2500,5500,"6033"
-2500,5250,"6034"
-2500,5000,"6035"
-2500,4750,"6036"
-2500,4500,"6037"
-2500,4250,"6038"
-2500,4000,"6039"
-2500,3750,"6040"
-2500,3500,"6041"
-2500,3250,"6042"
-2500,3000,"6043"
-2500,2750,"6044"
-2500,2500,"6045"
-2500,2250,"6046"
-2500,2000,"6047"
-2500,1750,"6048"
-2500,1500,"6049"
-2500,1250,"6050"
-2500,1000,"6051"
-2500,750,"6052"
-2500,500,"6053"
-2500,250,"6054"
-2500,0,"6055"
-2500,-250,"6056"
-2500,-500,"6057"
-2500,-750,"6058"
-2500,-1000,"6059"
-2500,-1250,"6060"
-2250,6000,"6138"
-2250,5750,"6139"
-2250,5500,"6140"
-2250,5250,"6141"
-2250,5000,"6142"
-2250,4750,"6143"
-2250,4500,"6144"
-2250,4250,"6145"
-2250,4000,"6146"
-2250,3750,"6147"
-2250,3500,"6148"
-2250,3250,"6149"
-2250,3000,"6150"
-2250,2750,"6151"
-2250,2500,"6152"
-2250,2250,"6153"
-2250,2000,"6154"
-2250,1750,"6155"
-2250,1500,"6156"
-2250,1250,"6157"
-2250,1000,"6158"
-2250,750,"6159"
-2250,500,"6160"
-2250,250,"6161"
-2250,0,"6162"
-2250,-250,"6163"
-2250,-500,"6164"
-2250,-750,"6165"
-2250,-1000,"6166"
-2250,-1250,"6167"
-2000,6000,"6245"
-2000,5750,"6246"
-2000,5500,"6247"
-2000,5250,"6248"
-2000,5000,"6249"
-2000,4750,"6250"
-2000,4500,"6251"
-2000,4250,"6252"
-2000,4000,"6253"
-2000,3750,"6254"
-2000,3500,"6255"
-2000,3250,"6256"
-2000,3000,"6257"
-2000,2750,"6258"
-2000,2500,"6259"
-2000,2250,"6260"
-2000,2000,"6261"
-2000,1750,"6262"
-2000,1500,"6263"
-2000,1250,"6264"
-2000,1000,"6265"
-2000,750,"6266"
-2000,500,"6267"
-2000,250,"6268"
-2000,0,"6269"
-2000,-250,"6270"
-2000,-500,"6271"
-2000,-750,"6272"
-2000,-1000,"6273"
-2000,-1250,"6274"
-1750,6000,"6352"
-1750,5750,"6353"
-1750,5500,"6354"
-1750,5250,"6355"
-1750,5000,"6356"
-1750,4750,"6357"
-1750,4500,"6358"
-1750,4250,"6359"
-1750,4000,"6360"
-1750,3750,"6361"
-1750,3500,"6362"
-1750,3250,"6363"
-1750,3000,"6364"
-1750,2750,"6365"
-1750,2500,"6366"
-1750,2250,"6367"
-1750,2000,"6368"
-1750,1750,"6369"
-1750,1500,"6370"
-1750,1250,"6371"
-1750,1000,"6372"
-1750,750,"6373"
-1750,500,"6374"
-1750,250,"6375"
-1750,0,"6376"
-1750,-250,"6377"
-1750,-500,"6378"
-1750,-750,"6379"
-1750,-1000,"6380"
-1750,-1250,"6381"
-1500,6000,"6459"
-1500,5750,"6460"
-1500,5500,"6461"
-1500,5250,"6462"
-1500,5000,"6463"
-1500,4750,"6464"
-1500,4500,"6465"
-1500,4250,"6466"
-1500,4000,"6467"
-1500,3750,"6468"
-1500,3500,"6469"
-1500,3250,"6470"
-1500,3000,"6471"
-1500,2750,"6472"
-1500,2500,"6473"
-1500,2250,"6474"
-1500,2000,"6475"
-1500,1750,"6476"
-1500,1500,"6477"
-1500,1250,"6478"
-1500,1000,"6479"
-1500,750,"6480"
-1500,500,"6481"
-1500,250,"6482"
-1500,0,"6483"
-1500,-250,"6484"
-1500,-500,"6485"
-1500,-750,"6486"
-1500,-1000,"6487"
-1500,-1250,"6488"
-1250,6000,"6566"
-1250,5750,"6567"
-1250,5500,"6568"
-1250,5250,"6569"
-1250,5000,"6570"
-1250,4750,"6571"
-1250,4500,"6572"
-1250,4250,"6573"
-1250,4000,"6574"
-1250,3750,"6575"
-1250,3500,"6576"
-1250,3250,"6577"
-1250,3000,"6578"
-1250,2750,"6579"
-1250,2500,"6580"
-1250,2250,"6581"
-1250,2000,"6582"
-1250,1750,"6583"
-1250,1500,"6584"
-1250,1250,"6585"
-1250,1000,"6586"
-1250,750,"6587"
-1250,500,"6588"
-1250,250,"6589"
-1250,0,"6590"
-1250,-250,"6591"
-1250,-500,"6592"
-1250,-750,"6593"
-1250,-1000,"6594"
-1250,-1250,"6595"
-1000,6000,"6673"
-1000,5750,"6674"
-1000,5500,"6675"
-1000,5250,"6676"
-1000,5000,"6677"
-1000,4750,"6678"
-1000,4500,"6679"
-1000,4250,"6680"
-1000,4000,"6681"
-1000,3750,"6682"
-1000,3500,"6683"
-1000,3250,"6684"
-1000,3000,"6685"
-1000,2750,"6686"
-1000,2500,"6687"
-1000,2250,"6688"
-1000,2000,"6689"
-1000,1750,"6690"
-1000,1500,"6691"
-1000,1250,"6692"
-1000,1000,"6693"
-1000,750,"6694"
-1000,500,"6695"
-1000,250,"6696"
-1000,0,"6697"
-1000,-250,"6698"
-1000,-500,"6699"
-1000,-750,"6700"
-1000,-1000,"6701"
-1000,-1250,"6702"
-750,6000,"6780"
-750,5750,"6781"
-750,5500,"6782"
-750,5250,"6783"
-750,5000,"6784"
-750,4750,"6785"
-750,4500,"6786"
-750,4250,"6787"
-750,4000,"6788"
-750,3750,"6789"
-750,3500,"6790"
-750,3250,"6791"
-750,3000,"6792"
-750,2750,"6793"
-750,2500,"6794"
-750,2250,"6795"
-750,2000,"6796"
-750,1750,"6797"
-750,1500,"6798"
-750,1250,"6799"
-750,1000,"6800"
-750,750,"6801"
-750,500,"6802"
-750,250,"6803"
-750,0,"6804"
-750,-250,"6805"
-750,-500,"6806"
-750,-750,"6807"
-750,-1000,"6808"
-750,-1250,"6809"
-500,6000,"6887"
-500,5750,"6888"
-500,5500,"6889"
-500,5250,"6890"
-500,5000,"6891"
-500,4750,"6892"
-500,4500,"6893"
-500,4250,"6894"
-500,4000,"6895"
-500,3750,"6896"
-500,3500,"6897"
-500,3250,"6898"
-500,3000,"6899"
-500,2750,"6900"
-500,2500,"6901"
-500,2250,"6902"
-500,2000,"6903"
-500,1750,"6904"
-500,1500,"6905"
-500,1250,"6906"
-500,1000,"6907"
-500,750,"6908"
-500,500,"6909"
-500,250,"6910"
-500,0,"6911"
-500,-250,"6912"
-500,-500,"6913"
-500,-750,"6914"
-500,-1000,"6915"
-500,-1250,"6916"
-250,6000,"6994"
-250,5750,"6995"
-250,5500,"6996"
-250,5250,"6997"
-250,5000,"6998"
-250,4750,"6999"
-250,4500,"7000"
-250,4250,"7001"
-250,4000,"7002"
-250,3750,"7003"
-250,3500,"7004"
-250,3250,"7005"
-250,3000,"7006"
-250,2750,"7007"
-250,2500,"7008"
-250,2250,"7009"
-250,2000,"7010"
-250,1750,"7011"
-250,1500,"7012"
-250,1250,"7013"
-250,1000,"7014"
-250,750,"7015"
-250,500,"7016"
-250,250,"7017"
-250,0,"7018"
-250,-250,"7019"
-250,-500,"7020"
-250,-750,"7021"
-250,-1000,"7022"
-250,-1250,"7023"
0,6000,"7101"
0,5750,"7102"
0,5500,"7103"
0,5250,"7104"
0,5000,"7105"
0,4750,"7106"
0,4500,"7107"
0,4250,"7108"
0,4000,"7109"
0,3750,"7110"
0,3500,"7111"
0,3250,"7112"
0,3000,"7113"
0,2750,"7114"
0,2500,"7115"
0,2250,"7116"
0,2000,"7117"
0,1750,"7118"
0,1500,"7119"
0,1250,"7120"
0,1000,"7121"
0,750,"7122"
0,500,"7123"
0,250,"7124"
0,0,"7125"
0,-250,"7126"
0,-500,"7127"
0,-750,"7128"
0,-1000,"7129"
0,-1250,"7130"
250,6000,"7208"
250,5750,"7209"
250,5500,"7210"
250,5250,"7211"
250,5000,"7212"
250,4750,"7213"
250,4500,"7214"
250,4250,"7215"
250,4000,"7216"
250,3750,"7217"
250,3500,"7218"
250,3250,"7219"
250,3000,"7220"
250,2750,"7221"
250,2500,"7222"
250,2250,"7223"
250,2000,"7224"
250,1750,"7225"
250,1500,"7226"
250,1250,"7227"
250,1000,"7228"
250,750,"7229"
250,500,"7230"
250,250,"7231"
250,0,"7232"
250,-250,"7233"
250,-500,"7234"
250,-750,"7235"
250,-1000,"7236"
250,-1250,"7237"
500,6000,"7315"
500,5750,"7316"
500,5500,"7317"
500,5250,"7318"
500,5000,"7319"
500,4750,"7320"
500,4500,"7321"
500,4250,"7322"
500,4000,"7323"
500,3750,"7324"
500,3500,"7325"
500,3250,"7326"
500,3000,"7327"
500,2750,"7328"
500,2500,"7329"
500,2250,"7330"
500,2000,"7331"
500,1750,"7332"
500,1500,"7333"
500,1250,"7334"
500,1000,"7335"
500,750,"7336"
500,500,"7337"
500,250,"7338"
500,0,"7339"
500,-250,"7340"
500,-500,"7341"
500,-750,"7342"
500,-1000,"7343"
500,-1250,"7344"
750,6000,"7422"
750,5750,"7423"
750,5500,"7424"
750,5250,"7425"
750,5000,"7426"
750,4750,"7427"
750,4500,"7428"
750,4250,"7429"
750,4000,"7430"
750,3750,"7431"
750,3500,"7432"
750,3250,"7433"
750,3000,"7434"
750,2750,"7435"
750,2500,"7436"
750,2250,"7437"
750,2000,"7438"
750,1750,"7439"
750,1500,"7440"
750,1250,"7441"
750,1000,"7442"
750,750,"7443"
750,500,"7444"
750,250,"7445"
750,0,"7446"
750,-250,"7447"
750,-500,"7448"
750,-750,"7449"
750,-1000,"7450"
750,-1250,"7451"
1000,6000,"7529"
1000,5750,"7530"
1000,5500,"7531"
1000,5250,"7532"
1000,5000,"7533"
1000,4750,"7534"
1000,4500,"7535"
1000,4250,"7536"
1000,4000,"7537"
1000,3750,"7538"
1000,3500,"7539"
1000,3250,"7540"
1000,3000,"7541"
1000,2750,"7542"
1000,2500,"7543"
1000,2250,"7544"
1000,2000,"7545"
1000,1750,"7546"
1000,1500,"7547"
1000,1250,"7548"
1000,1000,"7549"
1000,750,"7550"
1000,500,"7551"
1000,250,"7552"
1000,0,"7553"
1000,-250,"7554"
1000,-500,"7555"
1000,-750,"7556"
1000,-1000,"7557"
1000,-1250,"7558"
1250,6000,"7636"
1250,5750,"7637"
1250,5500,"7638"
1250,5250,"7639"
1250,5000,"7640"
1250,4750,"7641"
1250,4500,"7642"
1250,4250,"7643"
1250,4000,"7644"
1250,3750,"7645"
1250,3500,"7646"
1250,3250,"7647"
1250,3000,"7648"
1250,2750,"7649"
1250,2500,"7650"
1250,2250,"7651"
1250,2000,"7652"
1250,1750,"7653"
1250,1500,"7654"
1250,1250,"7655"
1250,1000,"7656"
1250,750,"7657"
1250,500,"7658"
1250,250,"7659"
1250,0,"7660"
1250,-250,"7661"
1250,-500,"7662"
1250,-750,"7663"
1250,-1000,"7664"
1250,-1250,"7665"
1500,6000,"7743"
1500,5750,"7744"
1500,5500,"7745"
1500,5250,"7746"
1500,5000,"7747"
1500,4750,"7748"
1500,4500,"7749"
1500,4250,"7750"
1500,4000,"7751"
1500,3750,"7752"
1500,3500,"7753"
1500,3250,"7754"
1500,3000,"7755"
1500,2750,"7756"
1500,2500,"7757"
1500,2250,"7758"
1500,2000,"7759"
1500,1750,"7760"
1500,1500,"7761"
1500,1250,"7762"
1500,1000,"7763"
1500,750,"7764"
1500,500,"7765"
1500,250,"7766"
1500,0,"7767"
1500,-250,"7768"
1500,-500,"7769"
1500,-750,"7770"
1500,-1000,"7771"
1500,-1250,"7772"
1750,6000,"7850"
1750,5750,"7851"
1750,5500,"7852"
1750,5250,"7853"
1750,5000,"7854"
1750,4750,"7855"
1750,4500,"7856"
1750,4250,"7857"
1750,4000,"7858"
1750,3750,"7859"
1750,3500,"7860"
1750,3250,"7861"
1750,3000,"7862"
1750,2750,"7863"
1750,2500,"7864"
1750,2250,"7865"
1750,2000,"7866"
1750,1750,"7867"
1750,1500,"7868"
1750,1250,"7869"
1750,1000,"7870"
1750,750,"7871"
1750,500,"7872"
1750,250,"7873"
1750,0,"7874"
1750,-250,"7875"
1750,-500,"7876"
1750,-750,"7877"
1750,-1000,"7878"
1750,-1250,"7879"
2000,6000,"7957"
2000,5750,"7958"
2000,5500,"7959"
2000,5250,"7960"
2000,5000,"7961"
2000,4750,"7962"
2000,4500,"7963"
2000,4250,"7964"
2000,4000,"7965"
2000,3750,"7966"
2000,3500,"7967"
2000,3250,"7968"
2000,3000,"7969"
2000,2750,"7970"
2000,2500,"7971"
2000,2250,"7972"
2000,2000,"7973"
2000,1750,"7974"
2000,1500,"7975"
2000,1250,"7976"
2000,1000,"7977"
2000,750,"7978"
2000,500,"7979"
2000,250,"7980"
2000,0,"7981"
2000,-250,"7982"
2000,-500,"7983"
2000,-750,"7984"
2000,-1000,"7985"
2000,-1250,"7986"
2250,6000,"8064"
2250,5750,"8065"
2250,5500,"8066"
2250,5250,"8067"
2250,5000,"8068"
2250,4750,"8069"
2250,4500,"8070"
2250,4250,"8071"
2250,4000,"8072"
2250,3750,"8073"
2250,3500,"8074"
2250,3250,"8075"
2250,3000,"8076"
2250,2750,"8077"
2250,2500,"8078"
2250,2250,"8079"
2250,2000,"8080"
2250,1750,"8081"
2250,1500,"8082"
2250,1250,"8083"
2250,1000,"8084"
2250,750,"8085"
2250,500,"8086"
2250,250,"8087"
2250,0,"8088"
2250,-250,"8089"
2250,-500,"8090"
2250,-750,"8091"
2250,-1000,"8092"
2250,-1250,"8093"
2500,6000,"8171"
2500,5750,"8172"
2500,5500,"8173"
2500,5250,"8174"
2500,5000,"8175"
2500,4750,"8176"
2500,4500,"8177"
2500,4250,"8178"
2500,4000,"8179"
2500,3750,"8180"
2500,3500,"8181"
2500,3250,"8182"
2500,3000,"8183"
2500,2750,"8184"
2500,2500,"8185"
2500,2250,"8186"
2500,2000,"8187"
2500,1750,"8188"
2500,1500,"8189"
2500,1250,"8190"
2500,1000,"8191"
2500,750,"8192"
2500,500,"8193"
2500,250,"8194"
2500,0,"8195"
2500,-250,"8196"
2500,-500,"8197"
2500,-750,"8198"
2500,-1000,"8199"
2500,-1250,"8200"
2750,6000,"8278"
2750,5750,"8279"
2750,5500,"8280"
2750,5250,"8281"
2750,5000,"8282"
2750,4750,"8283"
2750,4500,"8284"
2750,4250,"8285"
2750,4000,"8286"
2750,3750,"8287"
2750,3500,"8288"
2750,3250,"8289"
2750,3000,"8290"
2750,2750,"8291"
2750,2500,"8292"
2750,2250,"8293"
2750,2000,"8294"
2750,1750,"8295"
2750,1500,"8296"
2750,1250,"8297"
2750,1000,"8298"
2750,750,"8299"
2750,500,"8300"
2750,250,"8301"
2750,0,"8302"
2750,-250,"8303"
2750,-500,"8304"
2750,-750,"8305"
2750,-1000,"8306"
2750,-1250,"8307"
3000,6000,"8385"
3000,5750,"8386"
3000,5500,"8387"
3000,5250,"8388"
3000,5000,"8389"
3000,4750,"8390"
3000,4500,"8391"
3000,4250,"8392"
3000,4000,"8393"
3000,3750,"8394"
3000,3500,"8395"
3000,3250,"8396"
3000,3000,"8397"
3000,2750,"8398"
3000,2500,"8399"
3000,2250,"8400"
3000,2000,"8401"
3000,1750,"8402"
3000,1500,"8403"
3000,1250,"8404"
3000,1000,"8405"
3000,750,"8406"
3000,500,"8407"
3000,250,"8408"
3000,0,"8409"
3000,-250,"8410"
3000,-500,"8411"
3000,-750,"8412"
3000,-1000,"8413"
3000,-1250,"8414"
3250,6000,"8492"
3250,5750,"8493"
3250,5500,"8494"
3250,5250,"8495"
3250,5000,"8496"
3250,4750,"8497"
3250,4500,"8498"
3250,4250,"8499"
3250,4000,"8500"
3250,3750,"8501"
3250,3500,"8502"
3250,3250,"8503"
3250,3000,"8504"
3250,2750,"8505"
3250,2500,"8506"
3250,2250,"8507"
3250,2000,"8508"
3250,1750,"8509"
3250,1500,"8510"
3250,1250,"8511"
3250,1000,"8512"
3250,750,"8513"
3250,500,"8514"
3250,250,"8515"
3250,0,"8516"
3250,-250,"8517"
3250,-500,"8518"
3250,-750,"8519"
3250,-1000,"8520"
3250,-1250,"8521"
3500,6000,"8599"
3500,5750,"8600"
3500,5500,"8601"
3500,5250,"8602"
3500,5000,"8603"
3500,4750,"8604"
3500,4500,"8605"
3500,4250,"8606"
3500,4000,"8607"
3500,3750,"8608"
3500,3500,"8609"
3500,3250,"8610"
3500,3000,"8611"
3500,2750,"8612"
3500,2500,"8613"
3500,2250,"8614"
3500,2000,"8615"
3500,1750,"8616"
3500,1500,"8617"
3500,1250,"8618"
3500,1000,"8619"
3500,750,"8620"
3500,500,"8621"
3500,250,"8622"
3500,0,"8623"
3500,-250,"8624"
3500,-500,"8625"
3500,-750,"8626"
3500,-1000,"8627"
3500,-1250,"8628"
3750,6000,"8706"
3750,5750,"8707"
3750,5500,"8708"
3750,5250,"8709"
3750,5000,"8710"
3750,4750,"8711"
3750,4500,"8712"
3750,4250,"8713"
3750,4000,"8714"
3750,3750,"8715"
3750,3500,"8716"
3750,3250,"8717"
3750,3000,"8718"
3750,2750,"8719"
3750,2500,"8720"
3750,2250,"8721"
3750,2000,"8722"
3750,1750,"8723"
3750,1500,"8724"
3750,1250,"8725"
3750,1000,"8726"
3750,750,"8727"
3750,500,"8728"
3750,250,"8729"
3750,0,"8730"
3750,-250,"8731"
3750,-500,"8732"
3750,-750,"8733"
3750,-1000,"8734"
3750,-1250,"8735"
4000,6000,"8813"
4000,5750,"8814"
4000,5500,"8815"
4000,5250,"8816"
4000,5000,"8817"
4000,4750,"8818"
4000,4500,"8819"
4000,4250,"8820"
4000,4000,"8821"
4000,3750,"8822"
4000,3500,"8823"
4000,3250,"8824"
4000,3000,"8825"
4000,2750,"8826"
4000,2500,"8827"
4000,2250,"8828"
4000,2000,"8829"
4000,1750,"8830"
4000,1500,"8831"
4000,1250,"8832"
4000,1000,"8833"
4000,750,"8834"
4000,500,"8835"
4000,250,"8836"
4000,0,"8837"
4000,-250,"8838"
4000,-500,"8839"
4000,-750,"8840"
4000,-1000,"8841"
4000,-1250,"8842"
4250,6000,"8920"
4250,5750,"8921"
4250,5500,"8922"
4250,5250,"8923"
4250,5000,"8924"
4250,4750,"8925"
4250,4500,"8926"
4250,4250,"8927"
4250,4000,"8928"
4250,3750,"8929"
4250,3500,"8930"
4250,3250,"8931"
4250,3000,"8932"
4250,2750,"8933"
4250,2500,"8934"
4250,2250,"8935"
4250,2000,"8936"
4250,1750,"8937"
4250,1500,"8938"
4250,1250,"8939"
4250,1000,"8940"
4250,750,"8941"
4250,500,"8942"
4250,250,"8943"
4250,0,"8944"
4250,-250,"8945"
4250,-500,"8946"
4250,-750,"8947"
4250,-1000,"8948"
4250,-1250,"8949"
4500,6000,"9027"
4500,5750,"9028"
4500,5500,"9029"
4500,5250,"9030"
4500,5000,"9031"
4500,4750,"9032"
4500,4500,"9033"
4500,4250,"9034"
4500,4000,"9035"
4500,3750,"9036"
4500,3500,"9037"
4500,3250,"9038"
4500,3000,"9039"
4500,2750,"9040"
4500,2500,"9041"
4500,2250,"9042"
4500,2000,"9043"
4500,1750,"9044"
4500,1500,"9045"
4500,1250,"9046"
4500,1000,"9047"
4500,750,"9048"
4500,500,"9049"
4500,250,"9050"
4500,0,"9051"
4500,-250,"9052"
4500,-500,"9053"
4500,-750,"9054"
4500,-1000,"9055"
4500,-1250,"9056"
4750,6000,"9134"
4750,5750,"9135"
4750,5500,"9136"
4750,5250,"9137"
4750,5000,"9138"
4750,4750,"9139"
4750,4500,"9140"
4750,4250,"9141"
4750,4000,"9142"
4750,3750,"9143"
4750,3500,"9144"
4750,3250,"9145"
4750,3000,"9146"
4750,2750,"9147"
4750,2500,"9148"
4750,2250,"9149"
4750,2000,"9150"
4750,1750,"9151"
4750,1500,"9152"
4750,1250,"9153"
4750,1000,"9154"
4750,750,"9155"
4750,500,"9156"
4750,250,"9157"
4750,0,"9158"
4750,-250,"9159"
4750,-500,"9160"
4750,-750,"9161"
4750,-1000,"9162"
4750,-1250,"9163"
5000,6000,"9241"
5000,5750,"9242"
5000,5500,"9243"
5000,5250,"9244"
5000,5000,"9245"
5000,4750,"9246"
5000,4500,"9247"
5000,4250,"9248"
5000,4000,"9249"
5000,3750,"9250"
5000,3500,"9251"
5000,3250,"9252"
5000,3000,"9253"
5000,2750,"9254"
5000,2500,"9255"
5000,2250,"9256"
5000,2000,"9257"
5000,1750,"9258"
5000,1500,"9259"
5000,1250,"9260"
5000,1000,"9261"
5000,750,"9262"
5000,500,"9263"
5000,250,"9264"
5000,0,"9265"
5000,-250,"9266"
5000,-500,"9267"
5000,-750,"9268"
5000,-1000,"9269"
5000,-1250,"9270"
